"Timestamp","Date","Observer","plot #","burned/unburned","Depth","Pot #","Species","Count"
"2017/01/19 1:46:17 PM CST","2017-01-19","adam","01","Burned","Bottom 4","2","pose","2"
"2017/01/19 1:46:45 PM CST","2017-01-19","adam","08","Unburned","Top 2","2","brte","3"
"2017/01/19 1:47:12 PM CST","2017-01-19","adam","08","Unburned","Top 2","2","pose","32"
"2017/01/19 1:47:38 PM CST","2017-01-19","adam","07","Burned","Top 2","2","pose","3"
"2017/01/19 1:48:02 PM CST","2017-01-19","adam","13","Unburned","Top 2","2","brte","12"
"2017/01/19 1:48:24 PM CST","2017-01-19","adam","13","Unburned","Top 2","2","pose","45"
"2017/01/19 1:48:52 PM CST","2017-01-19","adam","09","Unburned","Top 2","2","brte","1"
"2017/01/19 1:49:19 PM CST","2017-01-19","adam","09","Unburned","Top 2","2","pose","58"
"2017/01/19 1:49:43 PM CST","2017-01-19","adam","14","Unburned","Bottom 4","4","pose","3"
"2017/01/19 1:50:03 PM CST","2017-01-19","adam","14","Unburned","Bottom 4","4","brte","1"
"2017/01/19 1:50:36 PM CST","2017-01-19","adam","03","Unburned","Top 2","2","brte","4"
"2017/01/19 1:51:02 PM CST","2017-01-19","adam","12","Unburned","Top 2","1","brte","7"
"2017/01/19 1:51:26 PM CST","2017-01-19","adam","12","Unburned","Top 2","1","pose","19"
"2017/01/19 1:51:47 PM CST","2017-01-19","adam","04","Burned","Top 2","1","brte","2"
"2017/01/19 1:52:04 PM CST","2017-01-19","adam","04","Burned","Top 2","1","pose","1"
"2017/01/19 1:52:31 PM CST","2017-01-19","adam","14","Unburned","Bottom 4","3","brte","3"
"2017/01/19 1:53:02 PM CST","2017-01-19","adam","14","Unburned","Bottom 4","3","pose","10"
"2017/01/21 2:23:36 AM CST","2017-01-20","adam","12","Unburned","Top 2","3","brte","4"
"2017/01/21 2:28:27 AM CST","2017-01-20","adam","12","Unburned","Top 2","3","pose","23"
"2017/01/21 2:29:08 AM CST","2017-01-20","adam","12","Unburned","Top 2","3","Bristly marge","1"
"2017/01/21 2:29:45 AM CST","2017-01-20","adam","06","Unburned","Bottom 4","1","brte","1"
"2017/01/21 2:30:15 AM CST","2017-01-17","adam","06","Unburned","Bottom 4","1","pose","2"
"2017/01/21 2:30:55 AM CST","2017-01-20","adam","13","Unburned","Bottom 4","1","pose","3"
"2017/01/21 2:31:23 AM CST","2017-01-20","adam","04","Unburned","Top 2","1","brte","20"
"2017/01/21 2:31:54 AM CST","2017-01-20","adam","04","Unburned","Top 2","1","pose","17"
"2017/01/21 2:33:59 AM CST","2017-01-20","adam","06","Unburned","Top 2","1","brte","1"
"2017/01/21 2:34:58 AM CST","2017-01-20","adam","06","Unburned","Top 2","1","pose","17"
"2017/01/21 2:35:36 AM CST","2017-01-20","adam","01","Burned","Top 2","1","brte","11"
"2017/01/21 2:36:08 AM CST","2017-01-20","adam","01","Burned","Top 2","1","pose","7"
"2017/01/21 2:36:45 AM CST","2017-01-20","adam","14","Burned","Top 2","1","brte","2"
"2017/01/21 2:37:20 AM CST","2017-01-20","adam","14","Burned","Top 2","1","pose","29"
"2017/01/21 2:37:53 AM CST","2017-01-20","adam","07","Unburned","Bottom 4","1","pose","11"
"2017/01/21 2:38:28 AM CST","2017-01-20","adam","07","Unburned","Bottom 4","1","brte","1"
"2017/01/21 2:38:59 AM CST","2017-01-20","adam","04","Unburned","Bottom 4","1","brte","1"
"2017/01/21 2:39:33 AM CST","2017-01-20","adam","04","Unburned","Bottom 4","1","pose","1"
"2017/01/21 2:40:06 AM CST","2017-01-20","adam","11","Unburned","Top 2","2","pose","16"
"2017/01/21 2:40:33 AM CST","2017-01-20","adam","01","Unburned","Bottom 4","1","brte","3"
"2017/01/21 2:40:56 AM CST","2017-01-20","adam","01","Unburned","Bottom 4","1","pose","1"
"2017/01/21 2:41:22 AM CST","2017-01-20","adam","07","Unburned","Top 2","1","brte","2"
"2017/01/21 2:41:56 AM CST","2017-01-20","adam","07","Unburned","Top 2","1","pose","106"
"2017/01/21 2:42:28 AM CST","2017-01-20","adam","02","Unburned","Bottom 4","1","brte","3"
"2017/01/21 3:12:53 AM CST","2017-01-20","adam","11","Unburned","Top 2","1","pose","30"
"2017/01/21 3:13:24 AM CST","2017-01-20","adam","08","Unburned","Bottom 4","2","pose","4"
"2017/01/21 3:13:50 AM CST","2017-01-20","adam","04","Burned","Top 2","2","brte","1"
"2017/01/21 3:14:22 AM CST","2017-01-20","adam","05","Unburned","Bottom 4","2","brte","2"
"2017/01/21 3:14:46 AM CST","2017-01-20","adam","12","Burned","Top 2","2","brte","1"
"2017/01/21 3:15:09 AM CST","2017-01-20","adam","12","Burned","Top 2","2","pose","10"
"2017/01/21 3:15:36 AM CST","2017-01-20","adam","07","Unburned","Top 2","2","pose","166"
"2017/01/21 3:16:01 AM CST","2017-01-20","adam","07","Unburned","Top 2","2","brte","1"
"2017/01/21 3:16:24 AM CST","2017-01-20","adam","10","Burned","Top 2","2","brte","1"
"2017/01/21 3:16:48 AM CST","2017-01-20","adam","10","Burned","Top 2","2","pose","10"
"2017/01/21 3:17:19 AM CST","2017-01-20","adam","14","Unburned","Top 2","1","brte","12"
"2017/01/21 3:17:44 AM CST","2017-01-20","adam","14","Unburned","Top 2","1","pose","34"
"2017/01/21 3:18:07 AM CST","2017-01-20","adam","05","Unburned","Bottom 4","1","brte","2"
"2017/01/21 3:18:26 AM CST","2017-01-20","adam","05","Unburned","Top 2","2","brte","24"
"2017/01/21 3:18:58 AM CST","2017-01-20","adam","11","Burned","Top 2","1","pose","2"
"2017/01/21 3:19:20 AM CST","2017-01-20","adam","02","Unburned","Bottom 4","3","brte","2"
"2017/01/21 3:19:44 AM CST","2017-01-20","adam","10","Burned","Bottom 4","2","pose","2"
"2017/01/21 3:20:07 AM CST","2017-01-20","adam","08","Unburned","Bottom 4","4","pose","4"
"2017/01/21 3:20:33 AM CST","2017-01-20","adam","09","Unburned","Bottom 4","1","pose","8"
"2017/01/21 3:20:54 AM CST","2017-01-20","adam","10","Unburned","Top 2","2","brte","1"
"2017/01/21 3:21:15 AM CST","2017-01-20","adam","10","Unburned","Top 2","2","pose","38"
"2017/01/21 3:21:41 AM CST","2017-01-20","adam","14","Unburned","Bottom 4","2","brte","2"
"2017/01/23 4:25:57 PM CST","2017-01-23","adam","05","Unburned","Top 2","2","brte","1"
"2017/01/23 4:26:23 PM CST","2017-01-23","adam","14","Unburned","Top 2","1","brte","1"
"2017/01/23 4:26:39 PM CST","2017-01-23","adam","14","Unburned","Top 2","1","pose","1"
"2017/01/23 4:27:07 PM CST","2017-01-23","adam","14","Unburned","Bottom 4","2","pose","2"
"2017/01/23 4:27:31 PM CST","2017-01-23","adam","13","Unburned","Top 2","2","brte","1"
"2017/01/23 4:27:49 PM CST","2017-01-23","adam","13","Unburned","Top 2","2","pose","2"
"2017/01/23 4:28:25 PM CST","2017-01-23","adam","08","Unburned","Top 2","1","pose","3"
"2017/01/23 4:28:46 PM CST","2017-01-23","adam","08","Unburned","Top 2","1","brte","1"
"2017/01/23 4:29:09 PM CST","2017-01-23","adam","10","Unburned","Top 2","1","pose","3"
"2017/01/23 4:29:36 PM CST","2017-01-23","adam","07","Unburned","Top 2","2","pose","12"
"2017/01/23 4:30:07 PM CST","2017-01-23","adam","07","Unburned","Top 2","2","brte","1"
"2017/01/23 4:30:41 PM CST","2017-01-23","adam","09","Unburned","Top 2","1","pose","8"
"2017/01/23 4:31:06 PM CST","2017-01-17","adam","04","Unburned","Top 2","2","pose","3"
"2017/01/23 4:31:27 PM CST","2017-01-23","adam","07","Unburned","Bottom 4","1","pose","2"
"2017/01/23 4:31:46 PM CST","2017-01-23","adam","05","Burned","Top 2","2","pose","1"
"2017/01/23 4:32:12 PM CST","2017-01-23","adam","09","Unburned","Bottom 4","2","pose","7"
"2017/01/23 4:32:43 PM CST","2017-01-23","adam","13","Unburned","Top 2","1","pose","8"
"2017/01/23 4:33:09 PM CST","2017-01-23","adam","12","Unburned","Bottom 4","2","brte","1"
"2017/01/23 4:33:28 PM CST","2017-01-23","adam","12","Unburned","Bottom 4","2","pose","2"
"2017/01/23 4:34:01 PM CST","2017-01-23","adam","10","Burned","Bottom 4","1","pose","2"
"2017/01/23 4:34:23 PM CST","2017-01-23","adam","14","Burned","Bottom 4","2","pose","1"
"2017/01/23 4:34:49 PM CST","2017-01-23","adam","11","Burned","Top 2","2","brte","1"
"2017/01/23 4:35:17 PM CST","2017-01-23","adam","11","Burned","Top 2","2","pose","1"
"2017/01/23 4:35:55 PM CST","2017-01-23","adam","01","Unburned","Bottom 4","2","brte","1"
"2017/01/23 4:36:42 PM CST","2017-01-23","adam","03","Unburned","Bottom 4","3","brte","2"
"2017/01/23 4:37:20 PM CST","2017-01-23","adam","02","Unburned","Top 2","1","brte","1"
"2017/01/23 4:37:54 PM CST","2017-01-23","adam","12","Unburned","Top 2","1","pose","2"
"2017/01/23 4:38:27 PM CST","2017-01-23","adam","12","Unburned","Top 2","1","brte","2"
"2017/01/23 4:41:03 PM CST","2017-01-23","adam","12","Unburned","Bottom 4","1","pose","3"
"2017/01/23 4:41:28 PM CST","2017-01-23","adam","05","Burned","Bottom 4","2","brteq","1"
"2017/01/23 4:41:55 PM CST","2017-01-23","adam","05","Unburned","Top 2","1","brte","11"
"2017/01/23 4:42:22 PM CST","2017-01-23","adam","11","Unburned","Top 2","1","pose","3"
"2017/01/23 4:42:46 PM CST","2017-01-23","adam","11","Unburned","Top 2","1","forb","1"
"2017/01/23 4:43:11 PM CST","2017-01-23","adam","07","Unburned","Top 2","1","pose","9"
"2017/01/23 4:43:45 PM CST","2017-01-23","adam","06","Unburned","Bottom 4","3","pose","2"
"2017/01/25 12:40:19 PM CST","2017-01-21","Hakim Mamash","03","Unburned","Top 2","2","BRTE","1"
"2017/01/25 12:41:18 PM CST","2017-01-21","Hakim Mamash","09","Burned","Bottom 4","1","POSE","2"
"2017/01/25 12:42:56 PM CST","2017-01-21","Hakim Mamash","12","Unburned","Top 2","1","BRTE","1"
"2017/01/25 12:44:14 PM CST","2017-01-21","HAKIM MAMASH","12","Unburned","Top 2","1","POSE","3"
"2017/01/25 12:45:25 PM CST","2017-01-21","HAKIM MAMASH","03","Unburned","Top 2","1","BRTE","1"
"2017/01/25 12:46:08 PM CST","2017-01-21","HAKIM MAMASH","03","Unburned","Bottom 4","1","BRTE","1"
"2017/01/25 12:52:15 PM CST","2017-01-21","HAKIM MAMASH","08","Unburned","Top 2","1","POSE","1"
"2017/01/25 12:53:10 PM CST","2017-01-21","HAKIM MAMASH","08","Unburned","Bottom 4","1","POSE","1"
"2017/01/25 12:54:48 PM CST","2017-01-21","HAKIM MAMASH","11","Burned","Bottom 4","2","POSE","1"
"2017/01/25 12:55:47 PM CST","2017-01-21","HAKIM MAMASH","02","Burned","Bottom 4","1","BRTE","3"
"2017/01/25 4:10:39 PM CST","2017-01-21","HAKIM MAMASH","08","Burned","Bottom 4","1","POSE","1"
"2017/01/25 4:11:39 PM CST","2017-01-21","HAKIM MAMASH","04","Burned","Bottom 4","1","BRTE","1"
"2017/01/25 4:33:27 PM CST","2017-01-21","HAKIM MAMASH","11","Unburned","Bottom 4","2","POSE","10"
"2017/01/25 4:34:23 PM CST","2017-01-21","HAKIM MAMASH","12","Unburned","Top 2","2","BRTE","1"
"2017/01/25 4:35:34 PM CST","2017-01-21","HAKIM MAMASH","12","Unburned","Top 2","2","POSE","3"
"2017/01/25 4:44:42 PM CST","2017-01-21","HAKIM MAMASH","07","Unburned","Bottom 4","2","POSE","7"
"2017/01/25 4:49:12 PM CST","2017-01-21","HAKIM MAMASH","13","Burned","Bottom 4","2","BRTE","1"
"2017/01/27 11:47:49 PM CST","2017-01-21","Hakim Mamash","13","Burned","Bottom 4","2","BRTE","1"
"2017/01/27 11:48:39 PM CST","2017-01-21","HAKIM MAMASH","13","Burned","Bottom 4","2","POSE","3"
"2017/01/27 11:49:36 PM CST","2017-01-21","HAKIM MAMASH","12","Burned","Top 2","1","BRTE","3"
"2017/01/27 11:51:05 PM CST","2017-01-21","HAKIM MAMSH","12","Burned","Top 2","1","POSE","3"
"2017/01/27 11:52:00 PM CST","2017-01-21","HAKIM MAMSH","10","Burned","Top 2","1","POSE","5"
"2017/01/27 11:52:49 PM CST","2017-01-21","HAKIM MAMASH","01","Burned","Bottom 4","3","BRTE","1"
"2017/01/27 11:54:46 PM CST","2017-01-21","HAKIM MAMASH","01","Burned","Bottom 4","1","BRTE","1"
"2017/01/27 11:55:28 PM CST","2017-01-21","HAKIM MAMASH","01","Burned","Bottom 4","1","POSE","1"
"2017/01/27 11:56:09 PM CST","2017-01-21","HAKIM MAMASH","14","Burned","Bottom 4","2","POSE","2"
"2017/01/27 11:57:19 PM CST","2017-01-21","HAKIM MAMASH","12","Burned","Bottom 4","1","POSE","1"
"2017/01/27 11:58:04 PM CST","2017-01-21","HAKIM MAMASH","13","Burned","Top 2","2","BRTE","1"
"2017/01/27 11:58:52 PM CST","2017-01-21","HAKIM MAMASH","13","Burned","Top 2","2","POSE","3"
"2017/01/28 12:00:00 AM CST","2017-01-21","HAKIM MAMASH","12","Burned","Bottom 4","2","POSE","2"
"2017/01/28 12:01:04 AM CST","2017-01-21","HAKIM MAMASH","14","Burned","Bottom 4","1","POSE","10"
"2017/01/28 12:01:58 AM CST","2017-01-21","HAKIM MAMASH","08","Unburned","Top 2","2","BRTE","1"
"2017/01/28 12:02:52 AM CST","2017-01-21","HAKIM MAMASH","08","Unburned","Top 2","2","POSE","2"
"2017/01/28 12:25:40 PM CST","2017-01-27","Hakim Mamash","12","Unburned","Top 2","2","BRTE","3"
"2017/01/28 12:27:09 PM CST","2017-01-21","HAKIM MAMASH","09","Unburned","Top 2","1","BRTE","3"
"2017/01/28 12:28:08 PM CST","2017-01-21","HAKIM MAMASH","09","Unburned","Top 2","1","POSE","2"
"2017/02/06 2:57:44 PM CST","2017-02-03","adam","10","Unburned","Top 2","2","pose","8"
"2017/02/06 2:59:23 PM CST","2017-02-03","adam","13","Unburned","Top 2","2","brte","1"
"2017/02/06 2:59:48 PM CST","2017-02-03","adam","13","Unburned","Top 2","2","pose","2"
"2017/02/06 3:00:12 PM CST","2017-02-03","adam","13","Unburned","Top 2","2","UK1","2"
"2017/02/06 3:01:01 PM CST","2017-02-03","adam","07","Burned","Top 2","2","UK1","1"
"2017/02/06 3:02:17 PM CST","2017-02-03","adam","12","Unburned","Top 2","1","pose","2"
"2017/02/06 3:02:45 PM CST","2017-02-03","adam","14","Unburned","Bottom 4","3","pose","5"
"2017/02/06 3:04:09 PM CST","2017-02-03","adam","09","Unburned","Top 2","1","pose","4"
"2017/02/06 3:04:47 PM CST","2017-02-03","adam","12","Unburned","Top 2","2","pose","1"
"2017/02/06 3:05:28 PM CST","2017-02-03","adam","13","Burned","Top 2","1","UK1","4"
"2017/02/06 3:05:54 PM CST","2017-02-03","adam","13","Burned","Top 2","1","UK2","1"
"2017/02/06 3:06:24 PM CST","2017-02-03","adam","13","Burned","Bottom 4","2","UK2","3"
"2017/02/06 3:06:45 PM CST","2017-02-03","adam","13","Burned","Bottom 4","2","pose","1"
"2017/02/06 3:07:26 PM CST","2017-02-03","adam","07","Unburned","Top 2","2","pose","10"
"2017/02/06 3:08:07 PM CST","2017-02-05","adam","08","Unburned","Bottom 4","3","UK4","1"
"2017/02/06 3:08:31 PM CST","2017-02-05","adam","08","Unburned","Bottom 4","3","pose","1"
"2017/02/06 3:09:18 PM CST","2017-02-05","adam","12","Unburned","Top 2","3","pose","2"
"2017/02/06 3:10:29 PM CST","2017-02-05","adam","03","Unburned","Bottom 4","3","UK3","6"
"2017/02/06 3:11:16 PM CST","2017-02-05","adam","02","Unburned","Top 2","1","brte","1"
"2017/02/06 3:11:40 PM CST","2017-02-05","adam","02","Unburned","Top 2","1","UK3","18"
"2017/02/06 3:12:35 PM CST","2017-02-05","adam","07","Unburned","Top 2","1","pose","7"
"2017/02/06 3:13:04 PM CST","2017-02-05","adam","13","Unburned","Top 2","1","pose","4"
"2017/02/06 3:13:28 PM CST","2017-02-05","adam","13","Unburned","Top 2","1","UK2","1"
"2017/02/06 3:13:48 PM CST","2017-02-05","adam","13","Unburned","Top 2","1","UK6","1"
"2017/02/06 3:14:24 PM CST","2017-02-05","adam","03","Burned","Top 2","1","UK3","8"
"2017/02/06 3:14:50 PM CST","2017-02-05","adam","12","Burned","Top 2","1","pose","1"
"2017/02/06 3:15:24 PM CST","2017-02-05","adam","14","Unburned","Top 2","1","pose","3"
"2017/02/06 3:15:58 PM CST","2017-02-05","adam","14","Unburned","Top 2","1","UK3","1"
"2017/02/06 3:16:42 PM CST","2017-02-05","adam","11","Burned","Top 2","1","pose","1"
"2017/02/06 3:17:13 PM CST","2017-02-05","adam","11","Burned","Top 2","1","unknown forb","1"
"2017/02/06 3:18:01 PM CST","2017-02-05","adam","03","Unburned","Top 2","1","UK3","3"
"2017/02/06 3:18:29 PM CST","2017-02-05","adam","03","Unburned","Top 2","2","UK3","15"
"2017/02/06 3:18:53 PM CST","2017-02-05","adam","03","Unburned","Top 2","2","brte","1"
"2017/02/06 3:19:52 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","pose","7"
"2017/02/06 3:20:20 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","UK2","3"
"2017/02/06 3:21:48 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","unknown forb","4"
"2017/02/06 3:22:33 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","UK5","3"
"2017/02/06 3:23:38 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","UK4","5"
"2017/02/06 3:24:08 PM CST","2017-02-05","adam","08","Unburned","Top 2","2","UK3","1"
"2017/02/06 3:24:45 PM CST","2017-02-05","adam","03","Burned","Top 2","2","UK3","5"
"2017/02/06 3:25:21 PM CST","2017-02-05","adam","08","Unburned","Top 2","1","pose","16"
"2017/02/06 3:27:55 PM CST","2017-02-05","adam","08","Unburned","Top 2","1","UK2","2"
"2017/02/06 3:34:37 PM CST","2017-02-05","adam","08","Unburned","Top 2","1","UK4","36"
"2017/02/06 3:35:08 PM CST","2017-02-05","adam","08","Unburned","Top 2","1","UK5","1"
"2017/02/06 3:35:34 PM CST","2017-02-05","adam","08","Unburned","Top 2","1","brte","1"
"2017/02/06 3:36:10 PM CST","2017-02-05","adam","02","Unburned","Bottom 4","1","UK3","3"
"2017/02/06 3:36:30 PM CST","2017-02-05","adam","02","Unburned","Bottom 4","1","unknown forb","1"
"2017/02/06 3:37:16 PM CST","2017-02-05","adam","09","Burned","Top 2","1","pose","2"
"2017/02/06 3:38:17 PM CST","2017-02-05","adam","13","Unburned","Bottom 4","1","pose","1"
"2017/02/06 3:40:22 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","1","pose","2"
"2017/02/06 3:41:04 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","1","unknown forb","1"
"2017/02/06 3:41:54 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","1","brte","2"
"2017/02/06 3:42:28 PM CST","2017-02-05","adam","14","Burned","Bottom 4","1","pose","2"
"2017/02/06 3:42:51 PM CST","2017-02-05","adam","14","Burned","Bottom 4","1","UK3","5"
"2017/02/06 3:43:16 PM CST","2017-02-05","adam","02","Unburned","Bottom 4","1","UK3","2"
"2017/02/06 3:43:36 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","1","pose","1"
"2017/02/06 3:44:05 PM CST","2017-02-05","adam","14","Unburned","Bottom 4","2","pose","2"
"2017/02/06 3:44:28 PM CST","2017-02-05","adam","13","Burned","Bottom 4","2","pose","1"
"2017/02/06 3:45:20 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","3","brte","1"
"2017/02/06 3:45:47 PM CST","2017-02-05","adam","01","Unburned","Bottom 4","3","pose","1"
"2017/02/06 3:46:15 PM CST","2017-02-05","adam","14","Burned","Bottom 4","2","UK3","3"
"2017/02/06 3:46:52 PM CST","2017-02-05","adam","14","Burned","Bottom 4","2","pose","1"
"2017/02/06 3:47:26 PM CST","2017-02-05","adam","05","Unburned","Top 2","1","brte","2"
"2017/02/06 3:47:55 PM CST","2017-02-05","adam","14","Burned","Top 2","1","UK2","3"
"2017/02/06 3:48:27 PM CST","2017-02-05","adam","14","Burned","Top 2","1","UK3","11"
"2017/02/06 3:49:01 PM CST","2017-02-05","adam","14","Burned","Top 2","1","unknown forb","1"
"2017/02/06 3:49:20 PM CST","2017-02-05","adam","14","Burned","Top 2","1","pose","1"
"2017/02/08 6:58:08 PM CST","2017-01-25","HAKIM MAMASH","13","Unburned","Top 2","2","BRTE","3"
"2017/02/08 6:59:41 PM CST","2017-01-21","HAKIM MAMASH","09","Burned","Bottom 4","2","BRTE","1"
"2017/02/08 7:01:05 PM CST","2017-01-21","HAKIM MAMASH","14","Unburned","Bottom 4","1","BRTE","1"
"2017/02/08 7:01:51 PM CST","2017-01-21","HAKIM MAMASH","08","Unburned","Bottom 4","3","POSE","3"
"2017/02/08 7:02:56 PM CST","2017-01-21","HAKIM MAMASH","01","Unburned","Bottom 4","2","POSE","3"
"2017/02/08 7:05:38 PM CST","2017-01-27","HAKIM MAMASH","12","Unburned","Top 2","2","BRTE","3"
"2017/02/08 7:07:37 PM CST","2017-01-27","HAKIM MAMASH","09","Unburned","Top 2","1","BRTE","3"
"2017/02/08 7:08:48 PM CST","2017-01-27","HAKIM MAMASH","09","Unburned","Top 2","1","POSE","2"
"2017/02/08 7:09:33 PM CST","2017-01-27","HAKIM MAMASH","12","Burned","Bottom 4","1","POSE","1"
"2017/02/08 7:10:26 PM CST","2017-01-27","HAKIM MAMASH","08","Unburned","Top 2","1","POSE","8"
"2017/02/08 7:15:01 PM CST","2017-01-27","HAKIM MAMASH","08","Unburned","Top 2","1","BRTE","2"
"2017/02/08 7:22:05 PM CST","2017-01-27","HAKIM MAMASH","09","Unburned","Top 2","2","POSE","10"
"2017/02/08 7:23:37 PM CST","2017-01-27","HAKIM MAMASH","08","Unburned","Top 2","2","POSE","8"
"2017/02/08 7:24:27 PM CST","2017-01-27","HAKIM MAMASH","07","Unburned","Top 2","2","POSE","6"
"2017/02/08 7:26:18 PM CST","2017-01-27","HAKIM MAMASH","12","Burned","Top 2","2","POSE","8"
"2017/02/08 7:29:42 PM CST","2017-01-27","HAKIM MAMASH","10","Unburned","Top 2","2","POSE","4"
"2017/02/08 7:30:39 PM CST","2017-01-27","HAKIM MAMASH","01","Unburned","Bottom 4","2","BRTE","2"
"2017/02/08 7:31:46 PM CST","2017-01-27","HAKIM MAMASH","01","Unburned","Top 2","1","BRTE","3"
"2017/02/08 7:32:31 PM CST","2017-01-27","HAKIM MAMASH","12","Unburned","Top 2","1","BRTE","2"
"2017/02/08 7:33:25 PM CST","2017-02-04","HAKIM MAMASH","13","Burned","Bottom 4","2","POSE","1"
"2017/02/08 7:35:26 PM CST","2017-02-04","HAKIM MAMASH","13","Burned","Bottom 4","2","BRTE","1"
"2017/02/08 7:38:53 PM CST","2017-02-04","HAKIM MAMASH","12","Unburned","Top 2","2","POSE","1"
"2017/02/08 7:39:57 PM CST","2017-02-04","HAKIM MAMASH","10","Unburned","Top 2","1","POSE","1"
"2017/02/08 7:50:20 PM CST","2017-02-04","HAKIM MAMSH","12","Unburned","Bottom 4","2","POSE","2"
"2017/02/08 7:51:19 PM CST","2017-02-04","HAKIM MAMASH","14","Burned","Top 2","1","POSE","1"
"2017/02/13 8:01:35 PM CST","2017-02-13","adam","01","Burned","Top 2","1","UK5","5"
"2017/02/13 8:01:59 PM CST","2017-02-13","adam","01","Burned","Top 2","1","ALDE","7"
"2017/02/13 8:02:35 PM CST","2017-02-13","adam","07","Unburned","Top 2","1","pose","9"
"2017/02/13 8:03:02 PM CST","2017-02-13","adam","07","Unburned","Top 2","1","UK5","1"
"2017/02/13 8:03:32 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","UK5","5"
"2017/02/13 8:03:53 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","UK1","1"
"2017/02/13 8:04:17 PM CST","2017-02-13","adam","01","Unburned","Top 2","1","UK5","9"
"2017/02/13 8:04:57 PM CST","2017-02-13","adam","13","Burned","Top 2","2","brte","1"
"2017/02/13 8:05:21 PM CST","2017-02-13","adam","01","Unburned","Bottom 4","4","UK5","1"
"2017/02/13 8:05:44 PM CST","2017-02-13","adam","13","Burned","Bottom 4","2","pose","2"
"2017/02/13 8:06:08 PM CST","2017-02-13","adam","12","Unburned","Bottom 4","1","alde","1"
"2017/02/13 8:06:35 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","pose","3"
"2017/02/13 8:07:05 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","alde","2"
"2017/02/13 8:07:31 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","uk5","1"
"2017/02/13 8:08:03 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","alde","3"
"2017/02/13 8:08:28 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","uk5","1"
"2017/02/13 8:08:51 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","pose","2"
"2017/02/13 8:09:13 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","uk1","1"
"2017/02/13 8:09:43 PM CST","2017-02-13","adam","07","Unburned","Bottom 4","1","uk5","1"
"2017/02/13 8:10:13 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","pose","2"
"2017/02/13 8:10:38 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","uk5","10"
"2017/02/13 8:11:00 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","unknown forb","1"
"2017/02/13 8:11:22 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","alde","1"
"2017/02/13 8:11:49 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","pose","1"
"2017/02/13 8:12:17 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","uk1","3"
"2017/02/13 8:12:37 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","uk5","5"
"2017/02/13 8:12:59 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","alde","2"
"2017/02/13 8:13:22 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","pose","1"
"2017/02/13 8:14:24 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","alde","3"
"2017/02/13 8:14:47 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","uk5","2"
"2017/02/13 8:15:09 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","uk6","1"
"2017/02/13 8:15:36 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","pose","1"
"2017/02/13 8:16:07 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","alde","1"
"2017/02/13 8:16:38 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","uk5","4"
"2017/02/13 8:16:57 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","uk6","3"
"2017/02/13 8:17:40 PM CST","2017-02-13","adam","09","Unburned","Top 2","2","pose","7"
"2017/02/13 8:18:07 PM CST","2017-02-13","adam","14","Unburned","Bottom 4","3","amin","1"
"2017/02/13 8:18:29 PM CST","2017-02-13","adam","14","Unburned","Bottom 4","3","pose","2"
"2017/02/13 8:18:53 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","pose","8"
"2017/02/13 8:19:27 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","elel","1"
"2017/02/13 8:19:48 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","alde","4"
"2017/02/13 8:20:20 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","uk5","4"
"2017/02/13 8:21:17 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","unknown forb","1"
